snʕacusm	s n a tʃ u s m 
skɬqam	s k ɬ k a m 
sqlxʷsmanxʷ	s k l h u s m a n h u 
scmrimst	s tʃ m r i m s t 
stattím	s t a t t i m 
snxʷƛmin	s n h u ǁ m i n 
snwpsaqstn	s n w p s a k s t n 
skmcinxn	s k m tʃ i n ʍ n 
sxʷxʷílm	s h u h u i l m 
skʷul	s k w u l 
sppwsknaqs	s p p w s k n a k s 
snllxímcaʔ	s n l l ʍ i m tʃ a 
stxʷxʷpilstn	s t h u h u p i l s t n 
sqltmixʷ	s k l t m i h u 
sxʷkɬpitm	s h u k ɬ p i t m 
sttkanaʔt	s t t k a n a t 
scqwscinm	s tʃ k w s tʃ i n m 
spapqɬcaʔ	s p a p k ɬ tʃ a 
stikt	s t i k t 
skʕacʕacqínxn	s k a tʃ a tʃ k i n ʍ n 
sqpcícaʔ	s k p tʃ i tʃ a 
simxʷ	s i m h u 
skɬqcapqn	s k ɬ k tʃ a p k n 
snpixmn	s n p i ʍ m n 
sttíkʷaʔxn	s t t i k w a ʍ n 
sxʷusskaʔm	s h u u s s k a m 
sntkʷtan	s n t k w t a n 
sxʷqʷaʔqʷaʔlmíx	s h u k w a k w a l m i ʍ 
sɬɬat	s ɬ ɬ a t 
sxltsqilxʷ	s ʍ l t s k i l h u 
striqxn	s t r i k ʍ n 
sxʷmaʔulaʔxʷtn	s h u m a u l a h u t n 
skʕacíws	s k a tʃ i w s 
syakʷaqs	s i a k w a k s 
sɬatt	s ɬ a t t 
stpapqn	s t p a p k n 
snʔuqʷnaʔ	s n u k w n a 
smxʷʔalqs	s m h u a l k s 
spwsink	s p w s i n k 
sqsapiʔ	s k s a p i 
spyalqsm	s p i a l k s m 
sqʷlcnink	s k w l tʃ n i n k 
sʔaʔaslspíntk	s a a s l s p i n t k 
snkʷxʷptan	s n k w h u p t a n 
stikʷsxn	s t i k w s ʍ n 
sxʷqitm	s h u k i t m 
stikl	s t i k l 
skʷnkʷínm	s k w n k w i n m 
scʔikst	s tʃ i k s t 
skʔumplaʔ	s k u m p l a 
sqaqlt	s k a k l t 
strriqxn	s t r r i k ʍ n 
scris	s tʃ r i s 
skclqin	s k tʃ l k i n 
snyaʕʷt	s n i a t 
staʔtaʔpwstn	s t a t a p w s t n 
snxxʔiwltn	s n ʍ ʍ i w l t n 
sputs	s p u t s 
sckʷaqs	s tʃ k w a k s 
skʷtmsqiltk	s k w t m s k i l t k 
skʷlkstmist	s k w l k s t m i s t 
spaʔamíx	s p a a m i ʍ 
sʕaypmínm	s a i p m i n m 
sknwistm	s k n w i s t m 
scnpkʷilk	s tʃ n p k w i l k 
sxlxnilp	s ʍ l ʍ n i l p 
skklaxʷ	s k k l a h u 
sntilltn	s n t i l l t n 
sptkʷaqs	s p t k w a k s 
sksikk	s k s i k k 
snɬxʷpusm	s n ɬ h u p u s m 
skʷsakʷkʷutt	s k w s a k w k w u t t 
snʔucxnm	s n u tʃ ʍ n m 
skliqmn	s k l i k m n 
sxʷkʷlcncut	s h u k w l tʃ n tʃ u t 
snwpaqs	s n w p a k s 
swywynumtx	s w i w i n u m t ʍ 
snqqltqnítaʔkʷ	s n k k l t k n i t a k w 
skʔilp	s k i l p 
sxʷmʔulaʔxʷ	s h u m u l a h u 
smysamaʔ	s m i s a m a 
snʕawípm	s n a w i p m 
skmxist	s k m ʍ i s t 
skaɬʔalqʷx	s k a ɬ a l k w ʍ 
swrislpm	s w r i s l p m 
swysntxʷxʷqin	s w i s n t h u h u k i n 
sɬqulxʷ	s ɬ k u l h u 
sqaqlxʷ	s k a k l h u 
slawantn	s l a w a n t n 
sxʷtyaqʷtm	s h u t i a k w t m 
scxʷuyytn	s tʃ h u u i i t n 
spalq	s p a l k 
sxʷiplp	s h u i p l p 
snkʷanɬqtn	s n k w a n ɬ k t n 
sxílwiʔ	s ʍ i l w i 
sɬqlxalqs	s ɬ k l ʍ a l k s 
spaʔput	s p a p u t 
ssysyus	s s i s i u s 
salas	s a l a s 
suxʷmaʔ	s u h u m a 
sxʷtqʷlqʷltiwsm	s h u t k w l k w l t i w s m 
sxʷikʷm	s h u i k w m 
spiws	s p i w s 
skwtimtk	s k w t i m t k 
sxʷrcin	s h u r tʃ i n 
sƛxʷícaʔ	s ǁ h u i tʃ a 
spaʕc	s p a tʃ 
snʔassíl	s n a s s i l 
stpwitkʷm	s t p w i t k w m 
stilm	s t i l m 
sxcam	s ʍ tʃ a m 
sɬɬtam	s ɬ ɬ t a m 
spulplt	s p u l p l t 
skwkawílxaʔx	s k w k a w i l ʍ a ʍ 
sntkʷncaʕntn	s n t k w n tʃ a n t n 
sccasulaʔxʷ	s tʃ tʃ a s u l a h u 
syum	s i u m 
sttwit	s t t w i t 
skmikn	s k m i k n 
scnciwm	s tʃ n tʃ i w m 
siwɬkʷ	s i w ɬ k w 
sxʷlakʷ	s h u l a k w 
sxʷuyytn	s h u u i i t n 
snqʷɬtiʔstn	s n k w ɬ t i s t n 
spwsus	s p w s u s 
snpptaʕwsqn	s n p p t a w s k n 
statap	s t a t a p 
scayaʔ	s tʃ a i a 
skɬqʷaʔmítkʷ	s k ɬ k w a m i t k w 
snkʷsqilxʷ	s n k w s k i l h u 
siq	s i k 
sppllulaʔxʷ	s p p l l u l a h u 
scʔix	s tʃ i ʍ 
snpaʔqcín	s n p a k tʃ i n 
sqɬxalq	s k ɬ ʍ a l k 
staʔkmxwílx	s t a k m ʍ w i l ʍ 
saʕsaʕmínm	s a s a m i n m 
stmuqʷ	s t m u k w 
spiʔscíɬt	s p i s tʃ i ɬ t 
snpaʔpulxtn	s n p a p u l ʍ t n 
snximn	s n ʍ i m n 
saxk	s a ʍ k 
snkwiltn	s n k w i l t n 
spiʔalqs	s p i a l k s 
skʷmkʷmawcxn	s k w m k w m a w tʃ ʍ n 
spaʔxʷnkilt	s p a h u n k i l t 
skkwkawílxaʔx	s k k w k a w i l ʍ a ʍ 
sxʷkɬʔakʷɬtíɬn	s h u k ɬ a k w ɬ t i ɬ n 
stuɬcaʔ	s t u ɬ tʃ a 
skɬnknknpaxn	s k ɬ n k n k n p a ʍ n 
spʔiɬxʷ	s p i ɬ h u 
smutn	s m u t n 
sncxʷxʷikst	s n tʃ h u h u i k s t 
spaxmn	s p a ʍ m n 
spsaqs	s p s a k s 
staqʷícaʔ	s t a k w i tʃ a 
splant	s p l a n t 
slncut	s l n tʃ u t 
syʔiɬp	s i i ɬ p 
skimm	s k i m m 
síslxʷaʔ	s i s l h u a 
sxʷkɬtqxniltm	s h u k ɬ t k ʍ n i l t m 
scƛʔam	s tʃ ǁ a m 
spaʕʔulaʔxʷ	s p a u l a h u 
sxʷaʔxʷaʔnkíɬp	s h u a h u a n k i ɬ p 
sxʷcam	s h u tʃ a m 
spwpiwxn	s p w p i w ʍ n 
snqʷaʕylqstn	s n k w a i l k s t n 
sqpqaʔpínaʔ	s k p k a p i n a 
sntakíymn	s n t a k i i m n 
sqʷuɬt	s k w u ɬ t 
skʷɬniwt	s k w ɬ n i w t 
sptwnxʷsqaxaʔ	s p t w n h u s k a ʍ a 
smaʔscut	s m a s tʃ u t 
ssllíwaʔt	s s l l i w a t 
sɬqilx	s ɬ k i l ʍ 
snaʕpnp	s n a p n p 
snkxkixmn	s n k ʍ k i ʍ m n 
slkus	s l k u s 
syxʷitkʷ	s i h u i t k w 
sxiʔilxm	s ʍ i i l ʍ m 
snkʷraʔɬpíws	s n k w r a ɬ p i w s 
spaʔpʔus	s p a p u s 
sqymtalqs	s k i m t a l k s 
snctcitxʷtn	s n tʃ t tʃ i t h u t n 
snkʷulltn	s n k w u l l t n 
scclusnt	s tʃ tʃ l u s n t 
scwnstiltm	s tʃ w n s t i l t m 
snpaʔpuxʷm	s n p a p u h u m 
snʔacwíxtn	s n a tʃ w i ʍ t n 
scmkʷin	s tʃ m k w i n 
sccʔakʷ	s tʃ tʃ a k w 
stnwayaʔ	s t n w a i a 
skʔilt	s k i l t 
swicm	s w i tʃ m 
snʔasʔístktn	s n a s i s t k t n 
sxamnkawaɁ	s ʍ a m n k a w a 
sɬwikst	s ɬ w i k s t 
saʕtícaʔ	s a t i tʃ a 
sɬwilt	s ɬ w i l t 
snʔamʔímxtn	s n a m i m ʍ t n 
snxʷusscn	s n h u u s s tʃ n 
sxʷtiys	s h u t i i s 
stqip	s t k i p 
sxʷistn	s h u i s t n 
sxstqin	s ʍ s t k i n 
sxʷkʕacsqaxaʔm	s h u k a tʃ s k a ʍ a m 
sxilm	s ʍ i l m 
snsíncaʔ	s n s i n tʃ a 
sɬxmmix	s ɬ ʍ m m i ʍ 
sqyay	s k i a i 
sxʷnitkʷ	s h u n i t k w 
ssmmcxnsqaxaʔ	s s m m tʃ ʍ n s k a ʍ a 
swcnmistmn	s w tʃ n m i s t m n 
snkayaʔqn	s n k a i a k n 
scqʷymncut	s tʃ k w i m n tʃ u t 
scɬitkʷ	s tʃ ɬ i t k w 
sckmaxn	s tʃ k m a ʍ n 
skmmcinxn	s k m m tʃ i n ʍ n 
snkʷlnaɬqʷlt	s n k w l n a ɬ k w l t 
sqiys	s k i i s 
snxɬxiɬt	s n ʍ ɬ ʍ i ɬ t 
swyskʕaƛikst	s w i s k a ǁ i k s t 
snkmink	s n k m i n k 
sqílxʷyaʔqn	s k i l h u i a k n 
sxʷxʷlam	s h u h u l a m 
stknplaʔsqaxaʔ	s t k n p l a s k a ʍ a 
spʔaxʷ	s p a h u 
snɬpxʷíɬcaʔtn	s n ɬ p h u i ɬ tʃ a t n 
syxʷlxip	s i h u l ʍ i p 
sqʷytxnalqs	s k w i t ʍ n a l k s 
snqaʔíwsx	s n k a i w s ʍ 
sttmtim	s t t m t i m 
spaɬxʷlm	s p a ɬ h u l m 
snkʷɬylylmixʷm	s n k w ɬ i l i l m i h u m 
saxʷtílx	s a h u t i l ʍ 
snqiltx	s n k i l t ʍ 
skyxʷtalqʷ	s k i h u t a l k w 
spisƛaʔt	s p i s ǁ a t 
sxlwis	s ʍ l w i s 
sɬqiɬp	s ɬ k i ɬ p 
snwrmin	s n w r m i n 
skcíkʷaʔkst	s k tʃ i k w a k s t 
sxʔiʔ	s ʍ i 
snxʷʔit	s n h u i t 
sícɬcaʔ	s i tʃ ɬ tʃ a 
snpxʷɬslkus	s n p h u ɬ s l k u s 
slimt	s l i m t 
sullaʔxʷ	s u l l a h u 
sk	s k 
sƛaʔcínm	s ǁ a tʃ i n m 
suyapix	s u i a p i ʍ 
sxʷsxʷnwixʷ	s h u s h u n w i h u 
sxʷaʔsmíkʷt	s h u a s m i k w t 
sntwmistn	s n t w m i s t n 
scaʕcup	s tʃ a tʃ u p 
sklkícaʔm	s k l k i tʃ a m 
skʷuy	s k w u i 
sqʷaʔstínkm	s k w a s t i n k m 
skkwiɬp	s k k w i ɬ p 
stawnqínaʔxn	s t a w n k i n a ʍ n 
stkrmstwixʷtn	s t k r m s t w i h u t n 
stntanwíyaʔ	s t n t a n w i i a 
sxʷxʷyaʔqníɬaʔxʷ	s h u h u i a k n i ɬ a h u 
spuʔlíxn	s p u l i ʍ n 
stxʷwxʷwaqstxn	s t h u w h u w a k s t ʍ n 
s	s 
sqicxn	s k i tʃ ʍ n 
sxʷcalam	s h u tʃ a l a m 
skƛaʔsmist	s k ǁ a s m i s t 
skʷkʷlitkʷ	s k w k w l i t k w 
snaʕs	s n a s 
sxʷƛiʔ	s h u ǁ i 
skmlqsikst	s k m l k s i k s t 
sʕayʕayncut	s a i a i n tʃ u t 
sccwxan	s tʃ tʃ w ʍ a n 
sncaʔqʷuskʷ	s n tʃ a k w u s k w 
sqʷqʷsqʷsiʔ	s k w k w s k w s i 
skɬʔiys	s k ɬ i i s 
snqltknítaʔkʷ	s n k l t k n i t a k w 
sƛlsqaxaʔ	s ǁ l s k a ʍ a 
sqʷlxant	s k w l ʍ a n t 
syiɬp	s i i ɬ p 
snwrpsulaʔxʷ	s n w r p s u l a h u 
snʔuqʔuqnaʔ	s n u k u k n a 
sncwip	s n tʃ w i p 
snqlqlxʷaxnm	s n k l k l h u a ʍ n m 
skamacn	s k a m a tʃ n 
spapqn	s p a p k n 
sqycin	s k i tʃ i n 
stqʷaʕyxn	s t k w a i ʍ n 
snxʷmínaʔx	s n h u m i n a ʍ 
swpícaʔ	s w p i tʃ a 
swplaʔmístmn	s w p l a m i s t m n 
scixcxt	s tʃ i ʍ tʃ ʍ t 
scwyay	s tʃ w i a i 
snpwqnxaqs	s n p w k n ʍ a k s 
snmypmist	s n m i p m i s t 
sntkʷnkʷnimtn	s n t k w n k w n i m t n 
sxʷtaʔɬwlwlím	s h u t a ɬ w l w l i m 
staʔkmíx	s t a k m i ʍ 
sxʷlmnus	s h u l m n u s 
síyaʔ	s i i a 
skaʕm	s k a m 
sxʷlɬqʷtíxʷaʔm	s h u l ɬ k w t i h u a m 
splsqaxaʔ	s p l s k a ʍ a 
slxʷaʔapusxn	s l h u a a p u s ʍ n 
sclusnt	s tʃ l u s n t 
scxʷil	s tʃ h u i l 
spʕʷaɬ	s p a ɬ 
sncicwksn	s n tʃ i tʃ w k s n 
snʔiʔxʷínaʔ	s n i h u i n a 
stkmaxn	s t k m a ʍ n 
sxʷpínaʔ	s h u p i n a 
sxʷʔul	s h u u l 
stkmkmxstikst	s t k m k m ʍ s t i k s t 
sqyaxʷ	s k i a h u 
stxʷsqilxʷ	s t h u s k i l h u 
skʷalt	s k w a l t 
stiʔcxíɬc	s t i tʃ ʍ i ɬ tʃ 
stknxʷasqt	s t k n h u a s k t 
stxaʔníplaʔ	s t ʍ a n i p l a 
salm	s a l m 
stxʷcncut	s t h u tʃ n tʃ u t 
sqlwitmtn	s k l w i t m t n 
sqʷmikst	s k w m i k s t 
sqʷaʔqʷʔal	s k w a k w a l 
snʔaxlíls	s n a ʍ l i l s 
stqam	s t k a m 
syayakʷaʔ	s i a i a k w a 
snxwíɬcaʔtn	s n ʍ w i ɬ tʃ a t n 
snmaʔníkmn	s n m a n i k m n 
sʔastkínaʔ	s a s t k i n a 
snpus	s n p u s 
scaɬt	s tʃ a ɬ t 
sxciʔlqʷ	s ʍ tʃ i l k w 
stkʷtkʷtniɬxʷ	s t k w t k w t n i ɬ h u 
snkrus	s n k r u s 
ssixʷ	s s i h u 
salt	s a l t 
sswswílaʔx	s s w s w i l a ʍ 
sult	s u l t 
sƛwmix	s ǁ w m i ʍ 
ssaniʔstn	s s a n i s t n 
ssplkaxn	s s p l k a ʍ n 
sxʷqʷlqʷilt	s h u k w l k w i l t 
snwʔis	s n w i s 
swiws	s w i w s 
stmilxʷ	s t m i l h u 
scil	s tʃ i l 
snʕacus	s n a tʃ u s 
stltltiɬp	s t l t l t i ɬ p 
skʷkʷaʕst	s k w k w a s t 
sxʷupt	s h u u p t 
skluʔsaɬq	s k l u s a ɬ k 
syryarkʷ	s i r i a r k w 
sknanaqs	s k n a n a k s 
sksulaʔxʷ	s k s u l a h u 
scut	s tʃ u t 
syaʔyaʔlwiʔ	s i a i a l w i 
sʔaymwsalqs	s a i m w s a l k s 
sum	s u m 
sʔilxʷt	s i l h u t 
smayxtwíxʷ	s m a i ʍ t w i h u 
sqʷsaʔltíws	s k w s a l t i w s 
snɬxʷɬxʷmusm	s n ɬ h u ɬ h u m u s m 
sʔawtusuɬ	s a w t u s u ɬ 
skckaqs	s k tʃ k a k s 
scxʷxtwixʷ	s tʃ h u ʍ t w i h u 
stytymuɬ	s t i t i m u ɬ 
sxʷlkam	s h u l k a m 
staʔtíkʷaʔxn	s t a t i k w a ʍ n 
scimcm	s tʃ i m tʃ m 
smaʔlaʔxʷ	s m a l a h u 
sxyilxm	s ʍ i i l ʍ m 
sxʷɬqymin	s h u ɬ k i m i n 
snkʷɬkʷul	s n k w ɬ k w u l 
swypsʔiɬn	s w i p s i ɬ n 
skyqínkm	s k i k i n k m 
snɬpxʷawsqn	s n ɬ p h u a w s k n 
sniʔxʷam	s n i h u a m 
skʷtíknx	s k w t i k n ʍ 
sxʔitx	s ʍ i t ʍ 
scnqaʔíls	s tʃ n k a i l s 
snɬxmtan	s n ɬ ʍ m t a n 
snxʷaʔxʷaʔnkíɬptn	s n h u a h u a n k i ɬ p t n 
skɬcawt	s k ɬ tʃ a w t 
sqiʔmtalqs	s k i m t a l k s 
stya	s t i a 
skʔay	s k a i 
slxʷʔiɬxʷ	s l h u i ɬ h u 
snkylakstn	s n k i l a k s t n 
swanx	s w a n ʍ 
scƛaʔƛʔam	s tʃ ǁ a ǁ a m 
snpapuɬaʔqn	s n p a p u ɬ a k n 
sqʷaʔqʷʔalmíx	s k w a k w a l m i ʍ 
sqiʔxnaɬaʔq	s k i ʍ n a ɬ a k 
syirqín	s i i r k i n 
staʔtʔíkʷ	s t a t i k w 
scrsíɬaʔxʷ	s tʃ r s i ɬ a h u 
skram	s k r a m 
snkɬnwswislxtn	s n k ɬ n w s w i s l ʍ t n 
sxʷtlilx	s h u t l i l ʍ 
sim	s i m 
snʔacqʔulaʔxʷ	s n a tʃ k u l a h u 
skmaqs	s k m a k s 
sqʷqʷlcnínaʔk	s k w k w l tʃ n i n a k 
sqlips	s k l i p s 
sxʷntaqʷm	s h u n t a k w m 
sqʷiʔtxnalqs	s k w i t ʍ n a l k s 
skmipɬxn	s k m i p ɬ ʍ n 
slpícaʔ	s l p i tʃ a 
skɬʔaʔ	s k ɬ a 
stqtqpíʔstn	s t k t k p i s t n 
snxʷyaʔɬpítkʷx	s n h u i a ɬ p i t k w ʍ 
sxʷliqm	s h u l i k m 
snqltqnítaʔkʷ	s n k l t k n i t a k w 
stumkst	s t u m k s t 
skʷull	s k w u l l 
sqʔawsqínxn	s k a w s k i n ʍ n 
sʔahankíɬaʔxʷ	s a h a n k i ɬ a h u 
snxaʔcínm	s n ʍ a tʃ i n m 
scaʔpsíws	s tʃ a p s i w s 
sxlxulaʔxʷ	s ʍ l ʍ u l a h u 
sntkʷlwtiwstn	s n t k w l w t i w s t n 
stkiyst	s t k i i s t 
sxast	s ʍ a s t 
spʔuɬ	s p u ɬ 
sqʷaxt	s k w a ʍ t 
scaʔqʷícaʔ	s tʃ a k w i tʃ a 
skʷnxspintk	s k w n ʍ s p i n t k 
smaqʷɬtn	s m a k w ɬ t n 
skʷukʷy	s k w u k w i 
snpulxtn	s n p u l ʍ t n 
sílaʔ	s i l a 
snylmiɬxʷtn	s n i l m i ɬ h u t n 
slkipm	s l k i p m 
scyayaxaʔ	s tʃ i a i a ʍ a 
snʔamʔímaʔt	s n a m i m a t 
smayay	s m a i a i 
skʷnim	s k w n i m 
stwstlsqaxaʔ	s t w s t l s k a ʍ a 
stsaqn	s t s a k n 
stxʷlícaʔ	s t h u l i tʃ a 
sʔammsíyaʔ	s a m m s i i a 
sxʷkʷanɬqm	s h u k w a n ɬ k m 
scʔamnam	s tʃ a m n a m 
syaqmaʔx	s i a k m a ʍ 
slmxixm	s l m ʍ i ʍ m 
skɬmqʷcnikst	s k ɬ m k w tʃ n i k s t 
sxpxipm	s ʍ p ʍ i p m 
smakʷsxn	s m a k w s ʍ n 
sykícaʔ	s i k i tʃ a 
swiʔnumtx	s w i n u m t ʍ 
sntxʷus	s n t h u u s 
stklklxmikstn	s t k l k l ʍ m i k s t n 
skxʷiɬxʷ	s k h u i ɬ h u 
snɬaʕmn	s n ɬ a m n 
syups	s i u p s 
skʷukʷiʔ	s k w u k w i 
snxpiws	s n ʍ p i w s 
sqʷaxqʷxt	s k w a ʍ k w ʍ t 
sƛxʷnwixʷxʷ	s ǁ h u n w i h u h u 
sqalɬqʷlt	s k a l ɬ k w l t 
sysyus	s i s i u s 
spikst	s p i k s t 
skilm	s k i l m 
sntytyínaʔ	s n t i t i i n a 
stuɬt	s t u ɬ t 
scaʕskst	s tʃ a s k s t 
sxipm	s ʍ i p m 
snkʷƛkʷƛustn	s n k w ǁ k w ǁ u s t n 
sxʷqyam	s h u k i a m 
stktikl	s t k t i k l 
sʔat	s a t 
scwiwsx	s tʃ w i w s ʍ 
sxwiltnm	s ʍ w i l t n m 
spaʔpaʔul	s p a p a u l 
snɬqlxmiɬxʷtn	s n ɬ k l ʍ m i ɬ h u t n 
sʔitx	s i t ʍ 
skɬclal	s k ɬ tʃ l a l 
swlaqaʔ	s w l a k a 
sƛmcin	s ǁ m tʃ i n 
spyqaɬwlx	s p i k a ɬ w l ʍ 
sxʷxʷʔínaʔ	s h u h u i n a 
spípƛm	s p i p ǁ m 
sƛƛxap	s ǁ ǁ ʍ a p 
spaclqʷaʕʷstxn	s p a tʃ l k w a s t ʍ n 
sup	s u p 
stawnqínaʔkst	s t a w n k i n a k s t 
skʷulm	s k w u l m 
sttɬtiɬxn	s t t ɬ t i ɬ ʍ n 
stakʷ	s t a k w 
spplal	s p p l a l 
siwstxn	s i w s t ʍ n 
skʷiƛm	s k w i ǁ m 
sxmnkaws	s ʍ m n k a w s 
snkɬkʷilltn	s n k ɬ k w i l l t n 
snpptaʕlaʔxʷ	s n p p t a l a h u 
sʔamman	s a m m a n 
scaʕʷlx	s tʃ a l ʍ 
stqʷay	s t k w a i 
sɬqilm	s ɬ k i l m 
snxʷaʔxʷílmn	s n h u a h u i l m n 
slxʷus	s l h u u s 
snqʷaʔɬqníɬxʷ	s n k w a ɬ k n i ɬ h u 
skmawsqn	s k m a w s k n 
sncaʔlíx	s n tʃ a l i ʍ 
skwpwpaqstxn	s k w p w p a k s t ʍ n 
swswpaqs	s w s w p a k s 
smmaʔwílx	s m m a w i l ʍ 
snpllitkʷ	s n p l l i t k w 
sncaʔcʔíliʔs	s n tʃ a tʃ i l i s 
skwílaʔxʷ	s k w i l a h u 
sppqintn	s p p k i n t n 
slip	s l i p 
stkʷap	s t k w a p 
skʷlkíkwaʔ	s k w l k i k w a 
sƛmimtqn	s ǁ m i m t k n 
smiwsalq	s m i w s a l k 
snkʷumn	s n k w u m n 
snxʷayqn	s n h u a i k n 
skkwlxístiyaʔ	s k k w l ʍ i s t i i a 
snkʷsplal	s n k w s p l a l 
sxʷkɬcham	s h u k ɬ tʃ h a m 
salaʔm	s a l a m 
sppɬaɬaʔt	s p p ɬ a ɬ a t 
snpsaqstn	s n p s a k s t n 
sxqncut	s ʍ k n tʃ u t 
syilw	s i i l w 
scwiwstn	s tʃ w i w s t n 
sixlx	s i ʍ l ʍ 
saʕ	s a 
skkwlxístyaʔ	s k k w l ʍ i s t i a 
symatkʷ	s i m a t k w 
sqʷiss	s k w i s s 
snʔiʔɬntn	s n i ɬ n t n 
skwaxn	s k w a ʍ n 
sqlwícaʔ	s k l w i tʃ a 
sqmqaʔmam	s k m k a m a m 
sqlxʷspicn	s k l h u s p i tʃ n 
skʷaʕst	s k w a s t 
sultas	s u l t a s 
scnsamaʔcn	s tʃ n s a m a tʃ n 
snkkysamaʔtn	s n k k i s a m a t n 
snʔiƛltx	s n i ǁ l t ʍ 
sxllakk	s ʍ l l a k k 
slaswam	s l a s w a m 
scwxan	s tʃ w ʍ a n 
slsaʔlícaʔ	s l s a l i tʃ a 
snʔímaʔt	s n i m a t 
sɬqʷam	s ɬ k w a m 
sxʷlxʷalt	s h u l h u a l t 
sxʷuxʷyaʔ	s h u u h u i a 
sklaxʷ	s k l a h u 
snxʷyaʔɬpítkʷ	s n h u i a ɬ p i t k w 
snwrislptn	s n w r i s l p t n 
skɬkmiws	s k ɬ k m i w s 
skɬckap	s k ɬ tʃ k a p 
sakʷt	s a k w t 
skcaʔqqmanqn	s k tʃ a k k m a n k n 
snqsíɬcaʔ	s n k s i ɬ tʃ a 
skɬpupƛm	s k ɬ p u p ǁ m 
spaɬqʷlm	s p a ɬ k w l m 
scxʷaxʷ	s tʃ h u a h u 
sʕac	s a tʃ 
saxʷtíllx	s a h u t i l l ʍ 
skʷanɬq	s k w a n ɬ k 
stxaqqplaʔ	s t ʍ a k k p l a 
sksʕacc	s k s a tʃ tʃ 
swswit	s w s w i t 
skʷal	s k w a l 
saʔxulaʔxʷ	s a ʍ u l a h u 
snqpqpciɬxʷtn	s n k p k p tʃ i ɬ h u t n 
sslip	s s l i p 
sɬukʷlaʔxʷ	s ɬ u k w l a h u 
siyakʷqn	s i i a k w k n 
ssakaʔt	s s a k a t 
sqqaxʷ	s k k a h u 
sʕawap	s a w a p 
skkʔílaʔp	s k k i l a p 
sxʷuxʷcn	s h u u h u tʃ n 
scʕʷxan	s tʃ ʍ a n 
sɬɬxʷmxilt	s ɬ ɬ h u m ʍ i l t 
sqyasqt	s k i a s k t 
sxʷsmiɬp	s h u s m i ɬ p 
smukʷaʔxn	s m u k w a ʍ n 
scqʷliws	s tʃ k w l i w s 
sllapp	s l l a p p 
snpplulaʔxʷ	s n p p l u l a h u 
snqʷictnm	s n k w i tʃ t n m 
stkiʔst	s t k i s t 
saxʷmtíkn	s a h u m t i k n 
skyalqs	s k i a l k s 
skcíkʷaʔ	s k tʃ i k w a 
sɬwam	s ɬ w a m 
sƛlqim	s ǁ l k i m 
skʷiƛmn	s k w i ǁ m n 
skʷtikn	s k w t i k n 
sxʷnxtiwsm	s h u n ʍ t i w s m 
scʔxilx	s tʃ ʍ i l ʍ 
staʕpnwíxʷ	s t a p n w i h u 
sxmnkawaʔs	s ʍ m n k a w a s 
scpaʔpík	s tʃ p a p i k 
sswilx	s s w i l ʍ 
snkʷnpasxnm	s n k w n p a s ʍ n m 
snɬtpmncutn	s n ɬ t p m n tʃ u t n 
snplliws	s n p l l i w s 
stanan	s t a n a n 
sasmaʔ	s a s m a 
skkmxíʔsaʔt	s k k m ʍ i s a t 
sxƛqan	s ʍ ǁ k a n 
sknqsltílaʔt	s k n k s l t i l a t 
sncícqpnaʔ	s n tʃ i tʃ k p n a 
snxʷxʷyucntn	s n h u h u i u tʃ n t n 
sckʷulaʔst	s tʃ k w u l a s t 
simupyar	s i m u p i a r 
snkʷɬʔaɬʔíɬn	s n k w ɬ a ɬ i ɬ n 
snplulaʔxʷ	s n p l u l a h u 
snkʷspintk	s n k w s p i n t k 
skɬqʷlilsxnm	s k ɬ k w l i l s ʍ n m 
sxʷkɬlxʷncut	s h u k ɬ l h u n tʃ u t 
sntaqm	s n t a k m 
slp	s l p 
sƛxʷup	s ǁ h u u p 
sccmalaʔ	s tʃ tʃ m a l a 
stxalaʕsxn	s t ʍ a l a s ʍ n 
susan	s u s a n 
slkʷilx	s l k w i l ʍ 
skiʔt	s k i t 
snʕickstx	s n i tʃ k s t ʍ 
swlwlmink	s w l w l m i n k 
sccqcqmix	s tʃ tʃ k tʃ k m i ʍ 
slspuʔus	s l s p u u s 
syakʷqn	s i a k w k n 
skʷckʷact	s k w tʃ k w a tʃ t 
skrwísaʔ	s k r w i s a 
smcmcxnsqaxaʔ	s m tʃ m tʃ ʍ n s k a ʍ a 
stqʷtqʷniʔulaʔxʷ	s t k w t k w n i u l a h u 
skmwsaxn	s k m w s a ʍ n 
sllpcin	s l l p tʃ i n 
slalaʔ	s l a l a 
scʔawtílt	s tʃ a w t i l t 
stkʷkʷxʷnʔínaʔ	s t k w k w h u n i n a 
sylyalmíxʷm	s i l i a l m i h u m 
spuʔuɬ	s p u u ɬ 
skʷrkʷrícaʔ	s k w r k w r i tʃ a 
snkʷistxnm	s n k w i s t ʍ n m 
sqpxʷíɬp	s k p h u i ɬ p 
suxʷ	s u h u 
sxʷkʷiʔíta	s h u k w i i t a 
skʷtikst	s k w t i k s t 
skawílaʔx	s k a w i l a ʍ 
snkaʕʷmn	s n k a m n 
slisíkʷrtn	s l i s i k w r t n 
snklmxʷmip	s n k l m h u m i p 
swítmist	s w i t m i s t 
saʕmncut	s a m n tʃ u t 
sisí	s i s i 
smspintk	s m s p i n t k 
sckkníyaʔm	s tʃ k k n i i a m 
skiɬntn	s k i ɬ n t n 
